source_id,phot_g_mean_mag,phot_rp_mean_mag,phot_bp_mean_mag,parallax,original_ext_source_id,j_m,ks_m
4.65783108266346E+018,15.631573,14.336372,17.285389,-0.062273968005336,05381786-6823499,12.526,11.344
4.65783115138293E+018,15.594182,14.449794,16.916147,-0.004266154695004,05380291-6824550,12.791,11.544
4.65783190729711E+018,16.422922,15.373165,17.428017,-0.043535447726349,05371224-6822544,14.016,12.931
4.65783503403326E+018,15.413991,14.105015,17.339024,-0.100223142349794,05363232-6821116,11.927,10.042
4.65783547641111E+018,15.516467,14.203218,17.57617,-0.109185444661652,05365082-6818333,12.304,10.979
4.65783609918513E+018,14.96639,13.85699,16.159134,0.04079619832754,05355450-6819259,12.004,10.649
4.65783685509981E+018,15.7150955,14.500855,17.131525,0.009916357386591,05354786-6814195,12.451,10.882
4.65783750793461E+018,16.076313,14.65942,18.727688,-0.113676518777537,05370089-6813544,12.395,10.904
4.65783998183658E+018,15.700908,14.46234,17.299873,-0.006930755965728,05381156-6812306,12.909,11.885
4.65784207778061E+018,15.318448,14.0780735,17.005587,-0.065870452179082,05382852-6806452,12.021,10.259
4.65784238701823E+018,15.420015,14.263406,16.783451,-0.095087910272808,05381233-6805186,12.308,10.813
4.65784348652979E+018,15.240572,14.07174,16.677685,-0.004495153938979,05373151-6802477,12.132,10.621
4.65784400192582E+018,15.807289,14.772561,16.809555,-0.014121383488094,05364253-6808493,13.332,12.211
4.65784410500508E+018,15.52264,14.246634,17.161217,-0.003172042525405,05371206-6808226,12.374,11.095
4.65784541067529E+018,15.704324,14.607662,16.90625,-0.009286691378292,05362442-6804060,13.018,11.831
4.65784726610089E+018,16.130957,14.911028,17.657179,0.027317999120626,05361081-6800306,13.017,11.835
4.65784757533851E+018,15.294665,14.244785,16.322157,-0.021420372880912,05362458-6758569,13.031,12.053
4.65784884236138E+018,15.657332,14.402611,17.288385,-0.008450420622249,05314051-7047529,12.545,11.326
4.65784884667746E+018,15.981551,14.859158,17.156504,-0.023382827128858,05313673-7047575,13.325,12.153
4.65784905283588E+018,15.812695,14.7470045,16.93647,-0.007321440210223,05312278-7050098,13.273,12.171
4.65784919027484E+018,15.925702,14.59713,18.035038,-0.000363211793304,05312915-7049062,12.478,10.252
4.76091778816037E+018,15.678227,14.709262,16.624397,-0.005690242213015,05211732-6110380,13.414,12.371
4.76115040358872E+018,15.403844,14.237782,16.795895,-0.060286504600003,05130950-6107192,12.613,11.539
4.76150630175849E+018,15.991143,14.883231,17.268011,-0.018076235061522,04580764-6123310,13.294,12.233
4.65981965252298E+018,14.6594715,13.45785,16.245102,-0.047683811033671,05472028-6706029,11.486,9.748
4.65982195462533E+018,15.221294,13.908439,17.358698,-0.095271627648986,05472379-6659400,11.836,10.587
4.65982343209419E+018,15.436099,14.188289,17.200588,-0.108357402880163,05464355-6659237,12.207,10.426
4.65982463468467E+018,15.47638,14.318967,16.923,-0.032539300710323,05453844-6657156,12.669,11.509
4.65982487520303E+018,15.06785,13.882814,16.6141,-0.031926380502848,05465972-6658385,12.267,10.524
4.65982628395212E+018,15.831478,14.601614,17.605724,-0.078717944245602,05454284-6654308,12.535,11.385
4.65983487388744E+018,15.512289,14.249062,17.243422,-0.115422965123812,05462330-6644185,12.255,11.057
4.65984769007121E+018,15.835624,14.696232,17.229261,-0.010560344514393,05452520-6638123,12.612,11.055
4.65985531793352E+018,15.6758995,14.466909,17.18166,-0.041094330433794,05473982-6640147,12.693,11.58
4.65986665664751E+018,15.013695,13.768066,16.774109,-0.149635382344164,05471469-6631097,11.867,10.627
4.65988466115129E+018,12.8857565,11.543646,14.987511,-0.017912673017297,05441373-6616445,8.963,7.487
4.65989956894708E+018,15.726074,14.685316,16.829283,-0.00125789163011,05414846-6627008,13.177,12.103
4.65990355900843E+018,15.726259,14.706781,16.797136,0.002583806167814,05405096-6625058,13.038,11.857
4.65784984310973E+018,16.304161,15.032424,17.835527,0.022879604336022,05310345-7046578,13.2,10.686
4.65785015234769E+018,15.226884,14.043803,16.580591,-0.051085266922769,05322680-7047582,12.264,10.667
4.65785039286576E+018,15.663406,14.524127,16.895002,-0.109850152762737,05320018-7046474,12.872,11.425
4.6578504272255E+018,16.062199,14.626957,18.178596,-0.023875088608239,05320269-7046190,12.652,11.449
4.65785111442017E+018,15.63583,14.572873,16.760748,-0.031956088811087,05320055-7041585,13.014,11.932
4.65785214521205E+018,15.455431,14.173503,17.270714,-0.07662501313016,05310403-7040012,12.286,11.045
4.65785221393153E+018,15.671228,14.45876,17.155426,-0.068762949158051,05311151-7038422,12.702,11.549
4.65785259188856E+018,14.753517,13.512266,16.347544,-0.01392214963324,05301068-7046435,11.793,9.839
4.65785334780271E+018,15.447278,14.08431,17.579027,-0.242968486261078,05301089-7042159,11.977,10.659
4.6578536226805E+018,15.766064,14.67807,16.903343,0.033821628300573,05293729-7043183,13.11,12.027
4.65785365704024E+018,15.667119,14.518334,16.953154,-0.086294425110855,05294053-7042467,12.879,11.71
4.65785365704104E+018,16.00613,14.861095,17.245308,-0.003371945721227,05293655-7042021,13.199,12.01
4.65785369139997E+018,15.981049,14.836429,17.228344,0.012171820906608,05292992-7044240,13.172,12.018
4.65785434423487E+018,15.913376,14.895273,16.868286,-0.023415097213007,05292414-7039410,13.427,12.395
4.65785454607081E+018,15.744032,14.662153,16.840475,-0.021361801023903,05304414-7042047,12.873,11.577
4.65785661197755E+018,15.328531,14.184279,16.58884,-0.057650654275927,05293996-7033267,12.15,10.649
4.65785664633727E+018,15.475176,14.381818,16.64609,-0.095101076667814,05292783-7033014,12.513,11.146
4.65785705865484E+018,15.405606,14.067401,17.317019,0.039722321425063,05314998-7040406,11.978,9.854
4.65785736789481E+018,15.634824,14.489129,16.901117,-0.025384545929561,05322712-7038507,12.936,11.774
4.65785750533371E+018,15.636514,14.277412,17.625946,0.00596439167829,05322213-7036555,12.193,10.96
4.65785832996702E+018,15.246274,14.023556,16.763031,0.015227831334406,05310393-7035200,12.164,10.453
4.65785836432698E+018,15.729337,14.597661,17.014994,-0.023327336091721,05314179-7036462,12.895,11.787
4.65785850176592E+018,16.299341,14.993402,18.01521,-0.052130644651946,05314607-7035204,12.789,10.722
4.65785904716564E+018,15.153948,14.007432,16.458725,-0.087763457420599,05324288-7035413,12.114,10.628
4.65785915460109E+018,15.781916,14.805628,16.69314,-0.11608020168958,05322265-7033577,13.535,12.483
4.65785932230157E+018,15.815199,14.740795,16.818232,0.010395395307091,05321947-7034232,13.243,12.155
4.65785963153935E+018,15.832036,14.640886,17.204535,-0.085130105964129,05323759-7032011,12.854,11.695
4.6578597043569E+018,15.778403,14.68324,16.94614,-0.00850013237771,05323265-7031476,13.127,12.009
4.65785977307631E+018,15.681894,14.301969,17.948463,-0.026140048539144,05321612-7032173,12.141,10.866
4.65785991051528E+018,15.472458,14.322753,16.7614,-0.074541128015528,05322545-7030555,12.617,11.477
4.65786008231379E+018,16.045744,14.786078,17.69762,-0.030622962943531,05313581-7033120,12.488,10.601
4.65786042591163E+018,15.731189,14.404228,17.647753,-0.108075406634761,05312377-7031253,12.323,10.342
4.65786052899024E+018,15.947896,14.745674,17.467648,-0.05831186374383,05312240-7030033,12.901,11.291
4.65786076515331E+018,15.726747,14.365219,17.770433,-0.025224729095714,05314447-7029233,12.281,10.974
4.65786101002654E+018,15.771334,14.635582,16.827179,0.149393527721881,05312742-7027406,13.02,11.909
4.65786145670295E+018,15.736948,14.489299,17.314259,-0.000332500552825,05301486-7034478,12.665,11.43
4.65786155542664E+018,15.244415,14.069048,16.706762,0.03770609764763,05303890-7033406,12.161,10.528
4.65786166286156E+018,15.724432,14.560381,17.08965,-0.021640354259818,05305437-7033403,12.945,11.721
4.6578616972213E+018,15.706321,14.521617,17.154577,-0.02693641321766,05305770-7033145,12.738,11.523
4.6496093813639E+018,15.851439,14.700444,17.212198,0.078405033246372,05221496-7342021,12.942,11.506
4.64961079011316E+018,16.022139,14.979915,17.126495,0.013004290627787,05204950-7342550,13.45,12.255
4.64961264123613E+018,15.903951,14.745871,17.284931,-0.04812540631019,05211756-7339168,12.659,11.224
4.64961556611715E+018,16.146221,15.048081,17.36304,-0.073542222955318,05180644-7408280,13.454,12.301
4.64962154471159E+018,15.597777,14.279307,17.740623,-0.050041178159754,05163637-7400125,12.248,10.915
4.64963521988742E+018,15.473271,14.285288,16.895267,-0.047547392443555,05143476-7352276,12.461,11.257
4.64963597150117E+018,18.550653,17.139385,20.03274,-0.053264612017897,05132543-7352350,14.855,12.482
4.64964298518863E+018,15.429348,14.274174,16.859716,-0.037037854797646,05141960-7343342,12.531,11.074
4.64964432521791E+018,15.834214,14.524542,17.79415,-0.01503736200565,05145424-7339464,12.271,10.326
4.64964872326439E+018,15.675775,14.549892,16.979881,-0.038866056956954,05130990-7334244,12.874,11.682
4.64965088792799E+018,15.522235,14.383667,16.893225,-0.006029397679696,05182611-7345521,12.585,11.451
4.64965418646268E+018,15.897113,14.8840275,16.921186,2.10750941628285E-05,05174547-7336527,13.491,12.458
4.64965569829133E+018,15.463953,14.304785,16.951471,-0.062822550550679,05161622-7340059,12.657,10.971
4.64965583573028E+018,16.342474,15.214028,17.629969,-0.10979893399516,05153803-7340117,13.714,12.283
4.64966057737402E+018,15.5864935,14.390206,17.117075,-0.034390302257819,05185214-7332536,12.602,10.82
4.64966184868434E+018,15.691889,14.388388,17.589151,-0.025876521725786,05190188-7329147,12.373,11.065
4.64966202048303E+018,16.000257,14.8972435,17.200785,0.026187450971661,05191625-7327504,13.295,12.23
4.64966758676079E+018,15.619289,14.374253,17.379974,-0.012914451795824,05152601-7339466,12.511,10.47
4.6496694078269E+018,16.087599,15.029602,17.167253,0.059068114972476,05142968-7332539,13.542,12.438
4.64967095401513E+018,15.587925,14.3220825,17.398716,-0.054579914421563,05143226-7330243,11.92,10.202
4.64967542078088E+018,15.025656,13.662562,16.860332,0.020996785216417,05131318-7324109,11.762,10.548
4.64967582879963E+018,15.877378,14.572918,17.799746,0.015654391445829,05131802-7322509,11.934,9.882
4.64967806218267E+018,15.702729,14.376506,17.840364,-0.014006211958699,05145837-7322379,12.263,10.981
4.64968222400905E+018,15.722566,14.469363,17.550488,-0.013814260259329,05124435-7318167,12.74,10.754
4.64968311736229E+018,15.18283,13.914892,17.079418,-0.091654203975646,05143447-7316147,11.764,9.927
4.64968507586733E+018,15.310372,14.041561,17.151838,0.028145732143833,05131169-7309101,12.107,10.292
4.64969514327103E+018,15.656359,14.316933,17.850607,0.045946948321579,05080212-7420498,12.177,10.975
4.64970964308057E+018,16.07947,14.846253,17.696302,-0.022170412953026,05025880-7411364,12.994,11.839
4.65786217825736E+018,15.368725,14.252347,16.574991,0.015938166508032,05302220-7029475,12.489,10.944
4.6578637547104E+018,15.295716,14.021592,17.07668,-0.137029699558145,05304175-7028020,12.105,10.857
4.65786389624444E+018,15.522526,14.375769,16.678383,-0.052572417640598,,,
4.65786444190451E+018,15.294203,14.06193,16.794125,-0.052907645736603,05301672-7028011,12.261,11.059
4.65786465215825E+018,15.572182,14.285994,17.474508,-0.088845019472818,05300213-7025140,11.984,10.113
4.65786503011539E+018,15.229562,14.121336,16.432072,-0.100241472917759,05300618-7024474,12.513,11.405
4.6578653049932E+018,15.584164,14.224727,17.381474,-0.555632143752199,05295051-7024250,12.136,10.8
4.65786544243212E+018,15.60285,14.170387,17.917667,-0.140333202005316,05295219-7022273,11.799,10.549
4.6578660565516E+018,15.554932,14.252748,17.191916,-0.103108277779829,05290927-7039512,12.415,11.135
4.65786609527033E+018,15.325979,14.081246,16.98354,-0.042011123435967,05290887-7038545,12.175,10.409
4.65786616398992E+018,14.871574,13.793156,15.996244,0.006200136660934,05290257-7038489,12.048,10.661
4.65786619834956E+018,15.504322,14.291266,16.986645,-0.065410981848485,05291570-7038230,12.497,11.246
4.65786629723228E+018,15.653418,14.418945,17.174135,0.046245355888619,05290157-7036568,12.36,10.7
4.65786712606205E+018,16.006657,14.861355,17.262342,-0.03771969626914,05274295-7035534,13.221,12.078
4.65786784756118E+018,14.380308,13.023177,16.535358,-0.190543085266976,05291020-7035171,10.923,9.592
4.65786822121585E+018,15.454899,14.228959,16.838589,-0.075801124866986,05283497-7032226,12.305,11.136
4.65786850045184E+018,16.068953,14.781773,17.50775,0.010627499799573,05290586-7031092,12.863,10.69
4.65786860353097E+018,15.757815,14.580152,17.136417,-0.023157313079158,05284047-7031537,12.87,11.652
4.65786870661025E+018,15.767161,14.507821,17.406084,-0.066499132389116,05290202-7030481,12.611,11.439
4.6578688096894E+018,15.42395,14.190689,17.062809,-0.069895503717615,05282854-7034121,12.346,10.503
4.65786908020928E+018,14.867343,13.666901,16.349812,0.046961254171541,05280690-7032500,11.937,10.732
4.65786921768682E+018,15.598314,14.365768,17.115488,-0.02753261314847,05280933-7031515,12.609,11.481
4.65786977176184E+018,15.624225,14.452751,16.910221,-0.090169416688256,05280780-7028189,12.763,11.595
4.65786987048393E+018,15.82687,14.41364,17.844276,-0.07273398543045,05275308-7026521,12.147,10.885
4.65787028715771E+018,15.385733,14.270275,16.681105,-0.042259042436619,05265243-7033595,12.462,10.944
4.65787035587726E+018,15.656936,14.398915,17.214333,-0.063987793473546,05271124-7033272,12.467,11.147
4.65787052332245E+018,15.227709,13.958451,16.942234,-0.002305355855417,05272442-7033536,11.782,10.044
4.65787087127332E+018,16.026485,15.006342,17.03691,-0.110268006694177,05271665-7031459,13.604,12.484
4.65787114195616E+018,16.64791,15.06287,18.346083,0.039609831676506,05264108-7032476,12.597,11.33
4.65787224566356E+018,15.484475,14.327746,16.771286,-0.139391898328417,05273922-7029457,12.622,11.434
4.65787255490042E+018,15.932563,14.786707,17.176542,-0.06497113472159,05271887-7027475,13.214,12.042
4.64971307905433E+018,18.042402,16.629648,20.329908,-0.220436555027643,05041826-7407044,13.609,10.527
4.64972342133639E+018,15.473442,14.281458,17.042757,-0.089366321079605,05092482-7402357,12.526,10.789
4.64973080868012E+018,15.884058,14.790245,17.103182,-0.037628242439436,05092717-7355511,13.286,12.078
4.64973108355802E+018,15.892006,14.600672,17.777197,-0.012732588101853,05090170-7354178,12.572,11.33
4.64973472569025E+018,15.697081,14.426912,17.410378,-0.034860428654831,05072829-7352494,12.515,11.321
4.64974417461822E+018,15.5003,14.185209,17.359354,0.034636085325863,05033420-7349371,12.237,11.006
4.64974520541039E+018,15.638338,14.503773,16.902956,-0.102018979540691,05045749-7346497,12.632,11.254
4.64974661415962E+018,15.565761,14.421351,16.927177,0.033026673612674,05034556-7342419,12.707,11.595
4.64974987833483E+018,15.499607,14.268228,17.183094,-0.121143446653058,05065281-7340236,12.297,10.544
4.64975084040748E+018,16.2969,15.037367,18.082258,-0.009378553273815,05055889-7338573,13.853,11.331
4.64975334866837E+018,15.550442,14.299195,17.285038,-0.02874379105693,05052024-7339394,12.379,10.607
4.64975455125919E+018,15.809077,14.696081,17.02865,-0.044655432605308,05043803-7336115,13.124,11.945
4.64975626924701E+018,15.420897,14.201065,16.974356,-0.080526739193014,05011545-7407514,12.345,11.154
4.64975712824046E+018,14.390663,13.1579,16.039534,-0.053706263290258,04595488-7406497,11.302,10.082
4.64978158807059E+018,15.847769,14.838319,16.89189,-0.127002201575294,04554447-7342256,13.39,12.286
4.64978935767484E+018,16.499443,15.2720785,18.072756,-0.042893157348645,04570438-7335521,12.45,10.512
4.64979324032621E+018,15.5411825,14.359046,16.999157,-0.045488329962275,05021846-7343282,12.6,11.365
4.64979540498968E+018,15.657225,14.491435,16.969362,0.080616321554057,05002884-7343049,12.721,11.117
4.64979794761031E+018,15.713039,14.562698,17.109715,-0.01149615443968,05011950-7335540,12.82,11.332
4.64980035279204E+018,15.939664,14.861205,17.136456,0.007172235734783,05025777-7335216,13.662,12.519
4.64980842733047E+018,15.708069,14.428569,17.66835,-0.070793734730982,04592019-7338530,12.395,11.172
4.64981189766399E+018,15.435138,14.264855,16.7553,-0.082843687018015,04582461-7329561,12.643,11.541
4.6498175326611E+018,16.008827,14.8896265,17.270155,-0.039708667033792,04594171-7326147,13.237,12.118
4.64981791061822E+018,14.712048,13.484617,16.499846,-0.032757266455614,04594100-7325119,11.597,10.346
4.65990510519671E+018,15.923542,14.547183,18.256737,-0.015112052325109,05405944-6623003,12.24,11.206
4.65991555055784E+018,15.130399,14.029839,16.327076,-0.055971840824987,05401252-6622313,12.647,11.111
4.65991977680572E+018,15.475397,14.419286,16.617748,0.024364228732594,05382813-6617520,13.014,11.906
4.65992338024837E+018,16.51426,15.346919,17.974216,0.037188184409561,05381903-6607234,13.585,12.47
4.65992939753289E+018,15.534658,14.40479,16.844278,0.002639395014423,05405482-6616256,12.805,11.582
4.65992970677056E+018,13.955015,12.774049,15.120881,-0.180168987903864,05404170-6614467,11.228,10.027
4.65994042700927E+018,15.159151,14.04572,16.455158,-0.051266882086245,05411590-6559256,12.433,11.266
4.65994544353138E+018,15.397439,14.196626,16.96447,-0.006781691234062,05394078-6601196,12.293,10.668
4.65994692100006E+018,16.05326,14.417,19.819994,0.071619065921369,05382116-6605188,11.141,9.738
4.65995386166755E+018,15.512732,14.292943,17.06484,-0.006262889974444,05392633-6551439,12.491,11.368
4.65997179743004E+018,15.4030285,14.240406,16.834356,-0.106119299308948,05481156-6601465,12.559,11.091
4.65997471369441E+018,16.750616,15.292446,18.930038,0.001580600724656,05465937-6601168,13.678,10.568
4.6599754052026E+018,15.96029,14.888373,17.162657,0.026155586874511,05470018-6557075,13.276,12.213
4.65997568008049E+018,15.314548,14.144455,16.693064,-0.011108205823363,05464300-6559101,12.413,11.23
